data,no1,no2,no3,no4,no5
2014-04-27 01:00:00, -0.701672,-0.084556,-0.291175,0.693054,0.413821
2014-04-27 02:00:00, -2.078049,-0.688610,-0.701943,0.264706,0.702341
2014-04-27 03:00:00, -0.203369,1.107384,-1.174481,0.773254,-1.959221
2014-04-27 04:00:00, 1.601949,0.310701,-0.277330,-0.187463,-0.106989
2014-04-27 05:00:00, 0.528881,0.021188,1.462662,0.930021,0.484656
2014-04-27 06:00:00, 0.032641,-0.940971,-0.065988,-2.889484,-0.432861
2014-04-27 07:00:00, -0.571247,-0.675246,1.914844,-0.754236,-1.889393
2014-04-27 08:00:00, 0.583490,-0.549856,-1.387563,-1.333674,0.145436
2014-04-27 09:00:00, 0.767348,-0.593607,1.160105,0.919025,-1.487324
2014-04-27 10:00:00, -1.216881,0.537244,-0.529826,0.862264,0.270468
2014-04-27 11:00:00, 1.575531,-0.727624,1.012993,0.177856,-1.632402
2014-04-27 12:00:00, -0.381130,0.618319,-1.348098,0.847127,-0.775622
2014-04-27 13:00:00, 0.493258,-0.491291,-0.774484,1.356800,-0.566425
2014-04-27 14:00:00, 1.478978,0.811003,1.022429,0.864448,1.362661
2014-04-27 15:00:00, -0.552497,2.547914,0.062965,-1.136777,-3.081306
2014-04-27 16:00:00, -1.100568,-0.664130,-0.731019,0.224705,0.119739
2014-04-27 17:00:00, -0.146374,1.594534,0.361811,-1.099036,-0.138208
2014-04-27 18:00:00, 0.497362,0.332602,2.236750,1.238253,0.302030
2014-04-27 19:00:00, 1.293886,-0.850109,0.351211,0.064447,-1.743977
2014-04-27 20:00:00, 0.402966,-0.795987,2.068957,1.051157,0.158289
2014-04-27 21:00:00, 0.908422,-0.231358,0.868274,-0.652904,-0.571542
2014-04-27 22:00:00, -1.075947,-0.122809,1.552936,0.286868,-0.770326
2014-04-27 23:00:00, 1.211773,0.247151,1.181729,1.049602,-0.912808
2014-04-28 00:00:00, 0.032813,-1.225564,-1.460955,-0.651989,-0.545928
2014-04-28 01:00:00, 0.124095,-1.386996,-0.917367,0.936269,0.559803
2014-04-28 02:00:00, 0.787100,1.283168,-0.649855,0.082142,-1.218130
2014-04-28 03:00:00, -0.892159,-0.901915,2.730779,0.721744,-0.013939
2014-04-28 04:00:00, -0.521939,-1.173072,1.395118,-1.106330,-0.693265
2014-04-28 05:00:00, 1.468895,-1.816261,-0.943536,1.126806,-0.368274
2014-04-28 06:00:00, -0.430055,-0.904302,-0.644098,-0.196333,-0.681782
2014-04-28 07:00:00, 0.125409,2.402845,1.418113,-0.193294,-0.612637
2014-04-28 08:00:00, 0.609360,0.106588,-1.665163,1.213971,0.785684
2014-04-28 09:00:00, -1.254488,-0.755190,1.658977,0.986074,-0.069593
2014-04-28 10:00:00, -0.799098,0.188066,1.090022,0.779183,0.517086
2014-04-28 11:00:00, -1.316457,0.200330,1.590518,0.310980,-0.662767
2014-04-28 12:00:00, -0.586588,-0.992111,-0.153903,-0.167988,-0.464645
2014-04-28 13:00:00, -0.977724,0.498248,-0.153962,0.485213,-0.636926
2014-04-28 14:00:00, -0.884203,-0.173429,-0.355484,0.896245,-1.040737
2014-04-28 15:00:00, -0.498105,1.534384,-1.249572,-0.968696,-2.079620
2014-04-28 16:00:00, 0.063375,-0.013148,-0.527750,-0.055789,0.295343
2014-04-28 17:00:00, 2.342954,-1.254334,0.383412,-1.148980,0.440841
2014-04-28 18:00:00, 0.867862,0.850604,-0.847319,-0.977731,-0.489769
2014-04-28 19:00:00, 1.689786,-0.605345,0.032613,0.788646,-0.240780
2014-04-28 20:00:00, 0.199631,-0.176426,-1.671582,0.581265,0.443804
2014-04-28 21:00:00, 0.887518,-1.040240,-0.826783,-2.514188,-0.384768
2014-04-28 22:00:00, -1.509797,0.977447,-0.827448,-0.877525,0.335569
2014-04-28 23:00:00, 0.666318,-0.830388,-0.670873,-0.727432,-0.365488
2014-04-29 00:00:00, -0.092271,-0.557415,1.570152,0.126997,-0.162956
2014-04-29 01:00:00, -1.060934,0.398758,-1.512310,0.390938,0.903644
2014-04-29 02:00:00, -0.509675,0.095951,0.714182,0.362558,0.705408
2014-04-29 03:00:00, 0.337296,0.733343,-0.908062,2.265110,-0.653849
2014-04-29 04:00:00, 0.423995,-1.208559,-0.127610,1.600327,-0.089301
2014-04-29 05:00:00, 0.214452,1.128428,0.249319,0.111396,-0.467605
2014-04-29 06:00:00, 1.312054,-0.239696,-0.469651,0.837503,0.793036
2014-04-29 07:00:00, -1.553294,0.991500,0.511633,0.904914,1.047050
2014-04-29 08:00:00, 1.115260,-0.970746,1.320320,0.506212,0.130487
2014-04-29 09:00:00, -0.058166,-0.563614,0.013223,-0.970338,-0.014892
2014-04-29 10:00:00, -0.700296,-0.943219,0.025897,-1.087868,-0.142315
2014-04-29 11:00:00, -0.302528,0.160916,-0.302956,-0.841569,-0.426832
2014-04-29 12:00:00, -0.413487,0.696803,-0.437950,1.343407,1.129841
2014-04-29 13:00:00, -0.993868,0.323527,-1.026834,0.366127,-0.421285
2014-04-29 14:00:00, 1.456625,-0.927953,0.181859,0.443798,0.276144
2014-04-29 15:00:00, 0.213590,-0.564419,0.366335,-1.048088,1.873731
2014-04-29 16:00:00, 0.758566,-0.804214,-0.792156,-0.853927,-0.186101
2014-04-29 17:00:00, 0.565998,-1.327449,-1.728391,1.840847,-1.010679
2014-04-29 18:00:00, -0.172271,-0.742887,-1.799778,-0.825950,1.121068
2014-04-29 19:00:00, 0.915409,1.401377,-1.037056,0.146390,0.814213
2014-04-29 20:00:00, 0.886034,0.650394,-0.670417,-0.651007,2.048795
2014-04-29 21:00:00, 1.785882,1.231197,-1.046873,1.298459,-0.800901
2014-04-29 22:00:00, -1.713162,1.565988,0.771057,-0.299577,0.409941
2014-04-29 23:00:00, -0.861527,-1.420788,0.971110,0.715886,-0.325872
2014-04-30 00:00:00, -0.106955,0.222106,-0.421854,1.345782,0.006694
2014-04-30 01:00:00, 0.202153,0.107430,1.101541,0.532171,-1.048461
2014-04-30 02:00:00, -2.009548,0.244207,-0.448567,-0.451990,-0.999312
2014-04-30 03:00:00, 0.382126,1.215234,1.900232,0.650829,0.709147
2014-04-30 04:00:00, 0.307039,1.556044,0.287672,1.222788,0.739855
2014-04-30 05:00:00, -0.233616,-1.516686,0.674772,-0.204837,0.355729
2014-04-30 06:00:00, 0.696870,-2.096989,0.112937,1.169260,1.074078
2014-04-30 07:00:00, 0.566153,0.950112,-0.215887,0.442854,0.143925
2014-04-30 08:00:00, 0.526234,0.618311,-0.312673,1.227804,-0.268900
2014-04-30 09:00:00, 0.993209,0.107866,0.135468,-0.589777,-3.142678
2014-04-30 10:00:00, 0.351456,1.701320,3.073715,0.801501,0.059271
2014-04-30 11:00:00, 0.366135,0.481840,1.501890,1.782605,0.357642
2014-04-30 12:00:00, -1.199131,-0.231417,1.583309,-0.871510,-0.794609
2014-04-30 13:00:00, -0.847145,0.943363,0.799465,-0.279842,1.069964
2014-04-30 14:00:00, -0.794260,1.568626,2.859592,1.113116,0.446320
2014-04-30 15:00:00, 1.102735,-0.727517,-0.044327,0.111445,0.059274
2014-04-30 16:00:00, -0.419131,0.165827,0.101445,0.134096,-0.343836
2014-04-30 17:00:00, -1.268624,-0.089410,-0.783838,-0.723794,-0.310519
2014-04-30 18:00:00, 2.013725,-0.885637,1.093667,-0.311924,0.357331
2014-04-30 19:00:00, -1.219900,-0.007466,1.602383,1.791431,-0.202889
2014-04-30 20:00:00, 0.068261,-0.812545,0.468781,-1.274149,0.042357
2014-04-30 21:00:00, 0.278994,-1.243052,0.318400,2.280992,1.746556
2014-04-30 22:00:00, 1.242001,1.589011,0.401907,0.702876,-1.299687
2014-04-30 23:00:00, -1.039228,0.978943,0.754266,0.539561,-0.779687
2014-05-01 00:00:00, 0.091730,2.445876,-1.532338,-1.281876,-1.245912
2014-05-01 01:00:00, 0.254522,-1.455121,0.560593,-0.926558,-1.022771
2014-05-01 02:00:00, -0.781378,0.362435,-0.414030,-1.030868,-0.375817
2014-05-01 03:00:00, 1.673652,-0.871744,1.709055,-0.291670,1.115359
2014-05-01 04:00:00, 0.517610,-0.029174,0.280156,1.956825,-0.454610
2014-05-01 05:00:00, 1.135287,0.656203,-0.201541,1.231662,0.450160
2014-05-01 06:00:00, -0.200222,-0.223714,1.194429,0.348429,-0.728966
2014-05-01 07:00:00, -0.575326,-0.120612,-0.104750,0.955276,1.301046
2014-05-01 08:00:00, 0.372691,1.294578,0.050118,-1.260565,-1.448478
2014-05-01 09:00:00, 0.913719,-0.220991,0.069637,2.192313,0.061223
2014-05-01 10:00:00, 0.762105,-0.615746,0.310162,1.264135,0.616048
2014-05-01 11:00:00, -0.687462,-1.414784,1.622064,-0.089753,-0.053304
2014-05-01 12:00:00, -1.051086,0.550964,0.199880,1.517403,1.148452
2014-05-01 13:00:00, 0.974756,-0.708999,-1.462675,1.641495,-0.993669
2014-05-01 14:00:00, 0.064765,-0.374097,-1.555801,-0.875047,0.102199
2014-05-01 15:00:00, 0.339533,1.007477,1.182478,0.630804,0.034978
2014-05-01 16:00:00, 0.616313,1.058166,0.710912,1.524032,0.448232
2014-05-01 17:00:00, 0.466446,-0.166738,1.197606,1.051474,1.423292
2014-05-01 18:00:00, -0.427229,-1.020052,0.556216,1.014812,1.215270
2014-05-01 19:00:00, -0.230420,1.648831,-0.118310,1.698289,1.405750
2014-05-01 20:00:00, 1.019796,-0.979258,-3.233041,-0.852147,-0.418261
2014-05-01 21:00:00, -0.625649,0.969874,1.445662,-0.355055,-0.256693
2014-05-01 22:00:00, 0.239255,-0.398054,-0.931615,-0.265840,-1.323154
2014-05-01 23:00:00, 0.936754,0.249554,-0.259700,-0.134757,1.063743
2014-05-02 00:00:00, -0.874082,-0.092817,-0.607333,0.413496,-3.144344
2014-05-02 01:00:00, -0.327954,-1.169771,-1.391110,1.071048,0.353932
2014-05-02 02:00:00, 0.098085,0.272150,-2.019383,0.620841,0.949717
2014-05-02 03:00:00, -0.235440,0.094857,-0.239932,-0.974326,1.264719
2014-05-02 04:00:00, 0.704320,-1.011941,0.831386,1.065952,-0.248603
2014-05-02 05:00:00, 0.502860,1.284772,1.623212,0.607733,0.581421
2014-05-02 06:00:00, -0.716839,0.641957,0.652951,-0.817123,-0.528018
2014-05-02 07:00:00, -0.370441,-1.297782,-0.683413,1.312893,0.742309
2014-05-02 08:00:00, 0.023577,-1.253630,0.697665,0.890237,0.199408
2014-05-02 09:00:00, -0.413000,-1.258632,0.706117,1.246565,-2.755300
2014-05-02 10:00:00, 1.460244,0.974352,-1.226855,-0.152193,-1.022620
2014-05-02 11:00:00, -1.236047,0.193818,-0.322441,-0.964960,0.733162
2014-05-02 12:00:00, -0.029839,0.970600,0.263916,0.812338,-0.789238
2014-05-02 13:00:00, 0.178223,-0.191637,-0.940959,-0.422397,-0.778612
2014-05-02 14:00:00, 0.113050,2.069432,-0.748899,0.304340,-1.303197
2014-05-02 15:00:00, 0.072790,0.912980,1.019092,0.519147,-0.851724
2014-05-02 16:00:00, 0.739566,0.038194,-0.618378,0.872895,1.053847
2014-05-02 17:00:00, 0.160018,0.557676,-0.268474,-0.307624,-0.053074
2014-05-02 18:00:00, 0.253302,-0.091334,-1.755165,-0.484404,-0.283696
2014-05-02 19:00:00, -0.355175,-1.768243,1.030080,-1.209982,1.036825
2014-05-02 20:00:00, -0.092615,-0.803601,1.405540,-1.846747,-0.426147
2014-05-02 21:00:00, -0.162991,-0.608261,0.468200,0.534508,1.414085
2014-05-02 22:00:00, -1.839958,-0.062018,1.710881,0.652164,-0.364246
2014-05-02 23:00:00, 0.268615,0.328090,-1.033197,-0.916346,-0.311029
2014-05-03 00:00:00, 1.133161,-1.351435,-0.388474,-0.889792,1.606336
2014-05-03 01:00:00, -0.339829,0.781816,1.207344,-0.503556,-1.635202
2014-05-03 02:00:00, -1.421698,0.408056,-0.198703,-0.919496,1.619915
2014-05-03 03:00:00, -2.093481,0.105956,0.435828,1.699856,-0.972660
2014-05-03 04:00:00, 0.162075,0.022537,-0.878385,-0.108761,-0.321625
2014-05-03 05:00:00, 1.301978,-1.606408,-0.028105,2.053391,-0.381153
2014-05-03 06:00:00, -0.260159,2.073766,-0.278359,1.148472,-1.906920
2014-05-03 07:00:00, -0.203930,1.748864,-0.680481,0.460429,-0.026472
2014-05-03 08:00:00, -0.697583,0.214537,0.819859,-0.681378,-0.908091
2014-05-03 09:00:00, -0.170196,0.804522,0.708383,-0.322463,-1.228627
2014-05-03 10:00:00, 0.729617,0.477361,-0.215696,-1.016503,-1.974332
2014-05-03 11:00:00, 0.729418,-1.504153,2.775857,0.005375,0.044972
2014-05-03 12:00:00, 1.186362,2.083502,-1.046155,-0.067212,-0.035122
2014-05-03 13:00:00, -0.187810,-1.171794,0.717865,2.119671,-1.341249
2014-05-03 14:00:00, 0.237651,-0.512451,-0.180551,1.607656,1.707964
2014-05-03 15:00:00, -0.149958,-0.311652,0.528379,-0.156821,1.200652
2014-05-03 16:00:00, 1.570206,0.960119,-0.706353,0.656523,0.724883
2014-05-03 17:00:00, 0.014353,0.674314,0.108768,-0.422492,-0.145394
2014-05-03 18:00:00, -0.650296,1.400428,-1.673464,0.746989,0.146853
2014-05-03 19:00:00, -0.026338,0.489530,0.023757,-0.487479,-1.767038
2014-05-03 20:00:00, -0.467751,-0.832094,0.603212,1.398102,-1.089768
2014-05-03 21:00:00, 0.383228,1.700151,-0.823375,0.781708,0.405104
2014-05-03 22:00:00, -2.365293,-0.861390,1.238002,0.245054,-0.835842
2014-05-03 23:00:00, 2.028876,0.713366,0.403281,-0.075369,-1.008049
2014-05-04 00:00:00, 0.493853,-0.981625,-1.101522,-1.293560,1.106060
2014-05-04 01:00:00, -0.937519,0.733616,1.484020,0.305133,-0.159163
2014-05-04 02:00:00, 0.565086,-0.470577,0.666094,-0.104124,0.712399
2014-05-04 03:00:00, -0.362082,-0.039188,-1.356103,-1.634139,3.134060
2014-05-04 04:00:00, 0.156544,0.478606,2.262817,-0.447375,0.434030
2014-05-04 05:00:00, 2.134493,-0.517680,-1.740425,0.647307,1.128943
2014-05-04 06:00:00, -0.448486,-0.447004,-0.223155,1.586271,0.567057
2014-05-04 07:00:00, 0.228311,-0.336320,-1.785908,2.035538,1.372479
2014-05-04 08:00:00, 0.991193,0.500990,-0.805733,-1.384857,0.996079
2014-05-04 09:00:00, -0.059324,1.736586,0.443976,-0.734672,-0.762814
2014-05-04 10:00:00, -0.522581,1.548897,0.783029,0.624196,1.492295
2014-05-04 11:00:00, 0.391224,0.727845,-0.271405,-0.023656,0.713932
2014-05-04 12:00:00, -0.203300,0.670709,0.815101,0.101545,-0.469193
2014-05-04 13:00:00, 2.390725,1.426850,1.179474,0.425589,-1.646368
2014-05-04 14:00:00, 0.353168,1.765833,1.549300,-0.581781,1.506313
2014-05-04 15:00:00, -0.179783,-1.053253,0.248020,0.181660,0.782928
2014-05-04 16:00:00, -0.065893,-0.958525,-0.613913,1.071431,-1.189109
2014-05-04 17:00:00, -1.816524,-0.335771,0.177510,0.268795,2.065733
2014-05-04 18:00:00, 1.235808,-0.867151,1.768907,-0.103885,-1.391530
2014-05-04 19:00:00, 0.879879,-1.736235,0.855044,0.639050,-1.211094
2014-05-04 20:00:00, 0.741152,1.772072,-0.295568,-1.770999,-0.570489
2014-05-04 21:00:00, -0.076945,0.421698,1.193804,0.399765,0.037009
2014-05-04 22:00:00, 1.196877,1.694240,0.092385,-0.290448,0.305473
2014-05-04 23:00:00, -0.817142,0.579689,1.479590,0.564792,-1.324339
2014-05-05 00:00:00, -1.448206,-0.683540,-0.321033,-0.116373,-0.847509
2014-05-05 01:00:00, -0.603533,-0.109435,0.787435,1.354730,0.923695
2014-05-05 02:00:00, -0.383083,0.986831,-2.166655,1.214048,-0.305401
2014-05-05 03:00:00, 2.171569,1.062760,-2.149234,0.074089,-0.016773
2014-05-05 04:00:00, -0.348956,0.458838,1.096634,-0.861233,1.222651
2014-05-05 05:00:00, 0.122968,0.185255,-0.358881,2.301051,0.778329
2014-05-05 06:00:00, -0.638596,0.530337,-0.235748,0.613918,0.236451
2014-05-05 07:00:00, 0.678369,-0.363299,-0.538381,-1.293931,1.165571
2014-05-05 08:00:00, -0.825400,-0.724774,-0.088939,1.890752,0.107904
2014-05-05 09:00:00, -1.316062,1.920686,0.079141,-0.629520,1.632077
2014-05-05 10:00:00, -0.022304,-1.253747,-2.058993,-0.862490,-1.776335
2014-05-05 11:00:00, 1.953845,-0.271412,-1.288451,0.258733,-2.767849
2014-05-05 12:00:00, -1.519525,-0.161142,1.800171,-0.584468,0.275107
2014-05-05 13:00:00, 0.194445,0.790573,-1.170404,-0.657112,0.970217
2014-05-05 14:00:00, -0.450721,0.224477,-0.989650,0.419200,1.125161
2014-05-05 15:00:00, 2.327932,0.338996,1.558093,-1.407667,0.274279
2014-05-05 16:00:00, -1.331253,-1.079271,1.590649,1.169714,1.287759
2014-05-05 17:00:00, -0.264706,-0.014072,-0.709081,-2.544176,-0.653637
2014-05-05 18:00:00, -0.660429,0.213473,-1.702832,-0.568504,0.354449
2014-05-05 19:00:00, 0.542787,1.745655,1.485161,0.310037,-0.837704
2014-05-05 20:00:00, -2.502964,-0.275628,0.529374,-0.918014,-0.509844
2014-05-05 21:00:00, 1.580546,-0.221559,0.513086,-0.576275,-0.403841
2014-05-05 22:00:00, -0.119347,0.250252,0.197861,-1.132832,-1.090815
2014-05-05 23:00:00, 0.470509,-0.147914,-0.136899,-0.966412,0.778544
2014-05-06 00:00:00, -0.179072,-1.950424,-0.208577,-0.809536,-0.835873
2014-05-06 01:00:00, -0.264107,-0.235917,-0.857189,-1.169044,1.294884
2014-05-06 02:00:00, 0.797820,-1.822538,-0.617026,0.248948,0.667116
2014-05-06 03:00:00, -0.001036,-0.583133,-0.206828,0.626191,-0.968165
2014-05-06 04:00:00, 1.034844,0.400464,-0.702629,-1.546555,-0.086171
2014-05-06 05:00:00, 0.651957,-0.514387,-0.254889,-0.017252,0.136130
2014-05-06 06:00:00, -2.989544,0.185058,0.113273,-0.013802,0.471379
2014-05-06 07:00:00, -0.282524,-0.253604,1.583224,0.775025,0.293323
2014-05-06 08:00:00, -0.299745,-1.026739,0.897123,1.033753,-0.365845
2014-05-06 09:00:00, 0.538603,-0.269064,-1.267924,-1.150672,-0.732389
2014-05-06 10:00:00, 0.261442,0.720429,-0.758615,1.322246,1.031882
2014-05-06 11:00:00, -0.746864,1.318826,-0.247010,0.957606,-1.800389
2014-05-06 12:00:00, 1.114222,0.507833,1.867125,1.085348,0.793702
2014-05-06 13:00:00, -1.323986,-0.433886,0.099694,-1.186573,0.269928
2014-05-06 14:00:00, 0.753149,0.139043,-0.008005,0.533468,0.446538
2014-05-06 15:00:00, -0.642234,0.271053,-0.385929,0.371511,1.250858
2014-05-06 16:00:00, 0.073715,1.106712,-1.514484,-0.137453,0.340197
2014-05-06 17:00:00, -2.280640,1.043937,0.373795,0.601259,0.215838
2014-05-06 18:00:00, -0.801373,0.764327,-0.380559,-0.100692,0.298604
2014-05-06 19:00:00, -0.295807,-0.703327,-1.478607,0.851560,0.773374
2014-05-06 20:00:00, 0.718306,-1.287913,0.162418,0.266933,-2.624429
2014-05-06 21:00:00, -0.207143,-0.233897,-0.191533,0.580266,-1.365331
2014-05-06 22:00:00, 0.483719,-0.319310,1.314497,0.304266,1.278146
2014-05-06 23:00:00, -0.916706,-1.026513,0.492026,-1.879143,0.865306
2014-05-07 00:00:00, -1.812470,-0.666271,0.304234,-0.801602,1.981665
2014-05-07 01:00:00, -1.261321,-1.329707,1.320659,-1.004811,0.973936
2014-05-07 02:00:00, 0.099986,-1.303730,-0.729427,0.622440,0.863341
2014-05-07 03:00:00, 1.170267,-0.394662,0.338509,-0.669664,-0.049834
2014-05-07 04:00:00, 1.079928,0.268555,-1.953865,0.424598,0.421266
2014-05-07 05:00:00, -0.575262,-0.584562,0.572026,0.850876,-0.044753
2014-05-07 06:00:00, -1.325364,0.798921,0.073524,-0.867261,-0.424625
2014-05-07 07:00:00, -0.476290,1.622647,0.750445,0.094805,-1.175124
2014-05-07 08:00:00, -1.476289,-1.628860,0.580037,0.444275,1.409028
2014-05-07 09:00:00, -0.973716,1.141027,1.566754,-1.771054,-0.414032
2014-05-07 10:00:00, 3.057758,-0.335250,1.633754,-1.152718,0.276321
2014-05-07 11:00:00, 0.544473,-0.571439,-1.002406,0.218224,-0.584851
2014-05-07 12:00:00, 0.488076,1.096997,-0.632967,1.337559,-2.046887
2014-05-07 13:00:00, -2.558761,0.431088,-1.406560,-0.399230,-0.470344
2014-05-07 14:00:00, 1.809221,-0.109408,-1.640141,0.672627,0.775113
2014-05-07 15:00:00, 0.591853,0.704005,0.779580,0.381571,-0.719565
2014-05-07 16:00:00, 0.259268,-1.147704,-0.175767,-0.809658,0.918858
2014-05-07 17:00:00, 0.430590,-1.005995,0.939053,-0.139094,-0.951286
2014-05-07 18:00:00, 0.804867,0.021494,-0.375474,1.542316,2.105116
2014-05-07 19:00:00, 0.693771,-0.629341,0.102803,-1.778747,0.741063
2014-05-07 20:00:00, -0.766705,-0.157785,-0.929947,-0.320061,0.814686
2014-05-07 21:00:00, 0.255566,0.140229,-0.577410,0.340214,-0.898909
2014-05-07 22:00:00, -1.577151,-0.021058,-0.306385,-0.773413,0.044436
2014-05-07 23:00:00, -0.642277,-2.180851,0.261285,-0.987540,-3.246900
2014-05-08 00:00:00, 1.625770,-0.549412,0.775691,-0.047029,-0.813410
2014-05-08 01:00:00, 0.489201,0.739163,0.740878,-1.621881,-0.970405
2014-05-08 02:00:00, 0.281690,-0.085217,-1.106129,0.569509,-0.086379
2014-05-08 03:00:00, -1.185545,-0.162589,0.296057,0.064786,0.711818
2014-05-08 04:00:00, -0.115215,0.084680,0.544517,0.293121,-1.830583
2014-05-08 05:00:00, -0.362917,0.183061,-1.041729,-2.243831,1.706281
2014-05-08 06:00:00, -1.317347,1.475184,-0.023685,0.425227,0.385538
2014-05-08 07:00:00, -1.516542,0.138647,-0.413305,0.520031,1.123667
2014-05-08 08:00:00, 0.745440,-0.302105,0.553998,1.414881,-1.540786
2014-05-08 09:00:00, -0.515901,1.016757,2.125900,0.346746,1.080921
2014-05-08 10:00:00, -0.139182,-0.982969,-1.087783,-0.133572,0.048725
2014-05-08 11:00:00, -0.597606,-1.546005,1.156273,0.684246,1.804516
2014-05-08 12:00:00, 0.189255,0.466020,2.327494,-0.266936,-0.985780
2014-05-08 13:00:00, -0.707458,0.706335,0.913598,0.386150,-1.768235
2014-05-08 14:00:00, 1.126312,1.169693,0.700711,-0.128574,0.909124
2014-05-08 15:00:00, 1.101259,-3.198031,-0.381076,-0.404613,1.075814
2014-05-08 16:00:00, -0.681503,-1.878240,-0.589250,0.161684,-0.345146
2014-05-08 17:00:00, -0.601911,-0.452225,-0.766063,0.164954,1.347042
2014-05-08 18:00:00, 0.363660,-0.463006,1.962429,1.130531,0.562982
2014-05-08 19:00:00, 0.573958,-0.487045,-1.571106,-0.083348,-1.852494
2014-05-08 20:00:00, -0.942751,-0.849318,-1.408911,-1.432363,0.285792
2014-05-08 21:00:00, -0.940844,-0.319270,0.734539,1.226366,0.686354
2014-05-08 22:00:00, -1.116353,1.377586,-0.402157,0.043859,-1.616992
2014-05-08 23:00:00, 1.051994,0.008744,-0.100809,-0.646903,-0.499025
2014-05-09 00:00:00, -0.648565,0.632548,-0.111780,-0.085576,-0.400571
2014-05-09 01:00:00, -0.011407,0.358571,-0.070326,-0.790094,0.624236
2014-05-09 02:00:00, -0.376323,-0.129292,0.766592,0.842483,1.091025
2014-05-09 03:00:00, -1.105089,-1.047836,-0.637826,0.087128,-0.426949
2014-05-09 04:00:00, -1.837028,0.313165,-0.935012,-0.744430,-0.282790
2014-05-09 05:00:00, -0.462909,0.843830,0.548953,-0.939526,-0.737896
2014-05-09 06:00:00, 0.514422,1.115692,0.835136,-0.659109,-0.829173
2014-05-09 07:00:00, 2.244413,-1.127370,-1.829245,1.146387,-0.543354
2014-05-09 08:00:00, -0.500570,-1.076780,-2.008177,-1.512599,0.802636
2014-05-09 09:00:00, -0.588525,-0.408460,-0.746387,0.604322,0.523674
2014-05-09 10:00:00, 0.456386,0.325037,1.499944,-1.453835,1.036112
2014-05-09 11:00:00, 1.074968,-0.362834,-0.298854,0.000995,0.328986
2014-05-09 12:00:00, 0.448420,-0.335009,-0.552550,2.310758,2.350751
2014-05-09 13:00:00, 0.764987,0.372889,2.268927,-2.059343,0.460688
2014-05-09 14:00:00, 0.566157,0.667655,-1.197746,0.214909,1.894095
2014-05-09 15:00:00, -0.517379,0.483485,1.096961,-0.622942,-1.870327
2014-05-09 16:00:00, -0.954271,1.107857,-1.033500,-1.608749,-0.719421
2014-05-09 17:00:00, -1.276093,0.432602,1.401586,-0.159961,0.840278
2014-05-09 18:00:00, -1.088856,0.706528,1.009990,0.684457,0.877803
2014-05-09 19:00:00, 0.634828,-0.196639,0.353517,-1.148946,1.479761
2014-05-09 20:00:00, 0.250037,-1.590847,-0.899956,1.884311,-0.750637
2014-05-09 21:00:00, -1.089008,-0.698904,0.197079,0.205608,-1.313997
2014-05-09 22:00:00, 0.550312,-0.392388,0.568233,1.052527,0.512038
2014-05-09 23:00:00, -1.643599,-1.068608,-1.034876,-1.408313,0.076601
2014-05-10 00:00:00, -0.337195,-0.235619,0.950878,0.426405,-1.325702
2014-05-10 01:00:00, -0.136180,-0.271534,1.031511,0.214307,0.626743
2014-05-10 02:00:00, -0.772997,0.399098,-0.505869,-0.518947,0.584452
2014-05-10 03:00:00, 1.944233,-1.365845,0.103153,-0.224211,0.410164
2014-05-10 04:00:00, 0.086015,1.205724,0.268181,0.825188,0.501879
2014-05-10 05:00:00, -0.584752,-0.961890,1.107371,0.534494,1.028074
2014-05-10 06:00:00, 1.152137,0.863392,-0.009938,-0.182733,0.094304
2014-05-10 07:00:00, -0.264266,-0.296153,1.649188,-1.368115,0.413434
2014-05-10 08:00:00, 0.310766,-0.598411,0.561852,1.496207,0.059631
2014-05-10 09:00:00, 1.178748,0.309136,0.394969,-0.880761,1.113895
2014-05-10 10:00:00, -1.525646,-0.089326,-0.695473,0.177877,-1.364126
2014-05-10 11:00:00, 1.095295,-0.405861,-0.464795,0.424824,0.000410
2014-05-10 12:00:00, 0.396970,1.780333,-1.585706,-0.123076,0.341700
2014-05-10 13:00:00, -1.152834,-0.637367,-0.783431,0.188417,-0.505183
2014-05-10 14:00:00, 1.766180,-0.284043,-0.618058,-1.105416,0.388831
2014-05-10 15:00:00, -0.457402,0.826469,0.695121,0.792896,0.115503
2014-05-10 16:00:00, -1.108506,1.146922,-0.543270,-0.789740,-1.028362
2014-05-10 17:00:00, 0.916335,0.577983,-2.254907,-0.560154,0.407335
2014-05-10 18:00:00, 0.596554,-0.084663,-1.410311,-0.291228,0.473323
2014-05-10 19:00:00, -0.771033,-1.916357,1.315885,2.042794,1.316083
2014-05-10 20:00:00, -0.771949,0.193951,-1.307457,1.573880,0.740234
2014-05-10 21:00:00, 0.462292,-0.392166,-1.419372,0.667021,0.280909
2014-05-10 22:00:00, -0.736929,1.515049,0.591502,1.914929,0.519612
2014-05-10 23:00:00, -1.467742,1.012786,0.366654,-0.351619,-0.030588
2014-05-11 00:00:00, 0.281865,0.535192,-0.501324,-0.675434,1.216411
2014-05-11 01:00:00, -0.612332,0.362704,0.509413,1.112608,1.026029
2014-05-11 02:00:00, 1.337167,-0.875098,0.059685,-0.833338,0.535493
2014-05-11 03:00:00, -0.311417,-1.830418,0.468331,0.606444,0.481516
2014-05-11 04:00:00, -0.260724,0.704742,1.171037,0.163358,1.922392
2014-05-11 05:00:00, 0.316690,-1.290302,0.906038,0.279455,-0.464128
